"date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type","measuring_period"
2021-09-07,5.31445238394253e-07,5.31445238394253e-07,5.31445238394253e-07,2.18702214008987e-07,2.18702214008987e-07,2.18702214008987e-07,3.07717308698513e-07,3.07717308698513e-07,3.07717308698513e-07,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-08,3.59747545989956e-07,3.59747545989956e-07,3.59747545989956e-07,1.9990619467172e-07,1.9990619467172e-07,1.9990619467172e-07,4.80305529739808e-07,4.80305529739808e-07,4.80305529739808e-07,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-09,0,0,0,2.16742712869465e-07,2.16742712869465e-07,2.16742712869465e-07,7.09653373419441e-07,7.09653373419441e-07,7.09653373419441e-07,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-10,0,0,0,3.0788707711766e-07,3.0788707711766e-07,3.0788707711766e-07,1.01951732900731e-06,1.01951732900731e-06,1.01951732900731e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-11,0,0,0,4.58636215285872e-07,4.58636215285872e-07,4.58636215285872e-07,1.44478523078937e-06,1.44478523078937e-06,1.44478523078937e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-12,0,0,0,6.54287055243666e-07,6.54287055243666e-07,6.54287055243666e-07,1.9728025405688e-06,1.9728025405688e-06,1.9728025405688e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-13,0,0,0,9.21844581305149e-07,9.21844581305149e-07,9.21844581305149e-07,2.57489712377929e-06,2.57489712377929e-06,2.57489712377929e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-14,0,0,0,1.28922670491675e-06,1.28922670491675e-06,1.28922670491675e-06,3.00385565093149e-06,3.00385565093149e-06,3.00385565093149e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-15,0,0,0,1.74309974464654e-06,1.74309974464654e-06,1.74309974464654e-06,3.10830507176605e-06,3.10830507176605e-06,3.10830507176605e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-16,0,0,0,2.27013001906256e-06,2.27013001906256e-06,2.27013001906256e-06,3.02515874141969e-06,3.02515874141969e-06,3.02515874141969e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-17,2.06854838944225e-06,2.06854838944225e-06,2.06854838944225e-06,2.67794620941601e-06,2.67794620941601e-06,2.67794620941601e-06,2.90332969579181e-06,2.90332969579181e-06,2.90332969579181e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-18,4.41508351896764e-06,4.41508351896764e-06,4.41508351896764e-06,2.84593330209652e-06,2.84593330209652e-06,2.84593330209652e-06,2.92142677806722e-06,2.92142677806722e-06,2.92142677806722e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-19,6.45910366663784e-06,6.45910366663784e-06,6.45910366663784e-06,2.86839207337979e-06,2.86839207337979e-06,2.86839207337979e-06,3.10867217853611e-06,3.10867217853611e-06,3.10867217853611e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-20,7.62010711051452e-06,7.62010711051452e-06,7.62010711051452e-06,2.83962329954151e-06,2.83962329954151e-06,2.83962329954151e-06,3.36744935565214e-06,3.36744935565214e-06,3.36744935565214e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-21,7.31759212865933e-06,7.31759212865933e-06,7.31759212865933e-06,2.91538718778513e-06,2.91538718778513e-06,2.91538718778513e-06,3.6257458128216e-06,3.6257458128216e-06,3.6257458128216e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-22,4.97105699913393e-06,4.97105699913393e-06,4.97105699913393e-06,3.13441030509576e-06,3.13441030509576e-06,3.13441030509576e-06,5.14486880184562e-06,5.14486880184562e-06,5.14486880184562e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-23,0,0,0,3.41544296742152e-06,3.41544296742152e-06,3.41544296742152e-06,9.14235281974835e-06,9.14235281974835e-06,9.14235281974835e-06,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-24,0,0,0,3.67723549071057e-06,3.67723549071057e-06,3.67723549071057e-06,1.54018023839541e-05,1.54018023839541e-05,1.54018023839541e-05,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-25,0,0,0,5.11198063783551e-06,5.11198063783551e-06,5.11198063783551e-06,2.31487851994352e-05,2.31487851994352e-05,2.31487851994352e-05,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-26,0,0,0,8.65604041187047e-06,8.65604041187047e-06,8.65604041187047e-06,2.97657581954503e-05,2.97657581954503e-05,2.97657581954503e-05,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-27,0,0,0,1.38444189890659e-05,1.38444189890659e-05,1.38444189890659e-05,3.40339890549537e-05,3.40339890549537e-05,3.40339890549537e-05,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-28,0,0,0,2.02121205456721e-05,2.02121205456721e-05,2.02121205456721e-05,3.73443828507402e-05,3.73443828507402e-05,3.73443828507402e-05,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-29,0,0,0,2.59356111839935e-05,2.59356111839935e-05,2.59356111839935e-05,4.11134097156097e-05,4.11134097156097e-05,4.11134097156097e-05,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-09-30,0,0,0,3.01565052478608e-05,3.01565052478608e-05,3.01565052478608e-05,4.41358795046754e-05,4.41358795046754e-05,4.41358795046754e-05,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-01,2.88043319209685e-05,2.88043319209685e-05,2.88043319209685e-05,3.3857529275814e-05,3.3857529275814e-05,3.3857529275814e-05,4.43061152168127e-05,4.43061152168127e-05,4.43061152168127e-05,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-02,6.14841260419197e-05,6.14841260419197e-05,6.14841260419197e-05,3.8021409806393e-05,3.8021409806393e-05,3.8021409806393e-05,4.17233309218078e-05,4.17233309218078e-05,4.17233309218078e-05,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-03,8.99532386586703e-05,8.99532386586703e-05,8.99532386586703e-05,4.15831495543389e-05,4.15831495543389e-05,4.15831495543389e-05,3.70771483411186e-05,3.70771483411186e-05,3.70771483411186e-05,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-04,0.000106125526067037,0.000106125526067037,0.000106125526067037,4.2802814492579e-05,4.2802814492579e-05,4.2802814492579e-05,4.01950970215174e-05,4.01950970215174e-05,4.01950970215174e-05,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-05,0.000101914844562836,0.000101914844562836,0.000101914844562836,4.16507260469328e-05,4.16507260469328e-05,4.16507260469328e-05,5.92557272333361e-05,5.92557272333361e-05,5.92557272333361e-05,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-06,6.92350504418851e-05,6.92350504418851e-05,6.92350504418851e-05,3.80972056432198e-05,3.80972056432198e-05,3.80972056432198e-05,9.28530344804702e-05,9.28530344804702e-05,9.28530344804702e-05,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-07,0,0,0,4.14818555968266e-05,4.14818555968266e-05,4.14818555968266e-05,0.000137460231076018,0.000137460231076018,0.000137460231076018,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-08,0,0,0,5.92670099354006e-05,5.92670099354006e-05,5.92670099354006e-05,0.00019767129016529,0.00019767129016529,0.00019767129016529,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-09,0,0,0,8.86070876531521e-05,8.86070876531521e-05,8.86070876531521e-05,0.000280243233735413,0.000280243233735413,0.000280243233735413,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-10,0,0,0,0.000126656507744292,0.000126656507744292,0.000126656507744292,0.000382714458541899,0.000382714458541899,0.000382714458541899,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-11,0,0,0,0.000178649912717486,0.000178649912717486,0.000178649912717486,0.000499515336357106,0.000499515336357106,0.000499515336357106,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-12,0,0,0,0.000249990150003503,0.000249990150003503,0.000249990150003503,0.000582705933121537,0.000582705933121537,0.000582705933121537,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-13,0,0,0,0.000338083945979704,0.000338083945979704,0.000338083945979704,0.000602950958279695,0.000602950958279695,0.000602950958279695,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-14,0,0,0,0.000440338027023453,0.000440338027023453,0.000440338027023453,0.000586814112565391,0.000586814112565391,0.000586814112565391,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-15,0.000401192098504117,0.000401192098504117,0.000401192098504117,0.000519448940681286,0.000519448940681286,0.000519448940681286,0.000563179645709983,0.000563179645709983,0.000563179645709983,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-16,0.000856362681067908,0.000856362681067908,0.000856362681067908,0.000552037331965136,0.000552037331965136,0.000552037331965136,0.000566691948083658,0.000566691948083658,0.000566691948083658,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-17,0.00125288623755475,0.00125288623755475,0.00125288623755475,0.00055639607345046,0.00055639607345046,0.00055639607345046,0.000603018886357065,0.000603018886357065,0.000603018886357065,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-18,0.001478137257828,0.001478137257828,0.001478137257828,0.000550818037712717,0.000550818037712717,0.000550818037712717,0.000653224775627123,0.000653224775627123,0.000653224775627123,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-19,0.00141949023175105,0.00141949023175105,0.00141949023175105,0.000565518388457469,0.000565518388457469,0.000565518388457469,0.000703341153351835,0.000703341153351835,0.000703341153351835,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-20,0.000964319649187259,0.000964319649187259,0.000964319649187259,0.000608010299020514,0.000608010299020514,0.000608010299020514,0.000998053520250656,0.000998053520250656,0.000998053520250656,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-21,0,0,0,0.000662533656422665,0.000662533656422665,0.000662533656422665,0.00177355295662733,0.00177355295662733,0.00177355295662733,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-22,0,0,0,0.000713328347684735,0.000713328347684735,0.000713328347684735,0.00298783989879222,0.00298783989879222,0.00298783989879222,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-23,0,0,0,0.000991671739453643,0.000991671739453643,0.000991671739453643,0.00449063197674645,0.00449063197674645,0.00449063197674645,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-24,0,0,0,0.00167920966244823,0.00167920966244823,0.00167920966244823,0.00577405456427901,0.00577405456427901,0.00577405456427901,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-25,0,0,0,0.00268573469979719,0.00268573469979719,0.00268573469979719,0.00660143952921021,0.00660143952921021,0.00660143952921021,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-26,0,0,0,0.00392103943462921,0.00392103943462921,0.00392103943462921,0.0072419468715862,0.0072419468715862,0.0072419468715862,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-27,0,0,0,0.00503136879541878,0.00503136879541878,0.00503136879541878,0.00796912622343411,0.00796912622343411,0.00796912622343411,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-28,0,0,0,0.0058502018031885,0.0058502018031885,0.0058502018031885,0.00854734748531548,0.00854734748531548,0.00854734748531548,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-29,0.00558788504713667,0.00558788504713667,0.00558788504713667,0.00656818217988929,0.00656818217988929,0.00656818217988929,0.00856662620066679,0.00856662620066679,0.00856662620066679,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-30,0.0119275934089088,0.0119275934089088,0.0119275934089088,0.00737595364747204,0.00737595364747204,0.00737595364747204,0.0080463250378594,0.0080463250378594,0.0080463250378594,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-10-31,0.0174504540871078,0.0174504540871078,0.0174504540871078,0.00806702615122736,0.00806702615122736,0.00806702615122736,0.00712501209747108,0.00712501209747108,0.00712501209747108,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-01,0.020587796083525,0.020587796083525,0.020587796083525,0.00830406608649929,0.00830406608649929,0.00830406608649929,0.00787966107087765,0.00787966107087765,0.00787966107087765,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-02,0.0197709483999518,0.0197709483999518,0.0197709483999518,0.00808145185031896,0.00808145185031896,0.00808145185031896,0.0120651814608741,0.0120651814608741,0.0120651814608741,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-03,0.0134312400381797,0.0134312400381797,0.0134312400381797,0.00739356183971748,0.00739356183971748,0.00739356183971748,0.0194270115988307,0.0194270115988307,0.0194270115988307,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-04,0,0,0,0.00824715787571272,0.00824715787571272,0.00824715787571272,0.0293018123712474,0.0293018123712474,0.0293018123712474,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-05,0,0,0,0.012292446974559,0.012292446974559,0.012292446974559,0.0465373588049279,0.0454531518463675,0.0476215657634883,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-06,0,0,0,0.0189889753261423,0.0189889753261423,0.0189889753261423,0.0762078125924519,0.0704307927956348,0.0819848323892689,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-07,0,0,0,0.0277962891203482,0.0277962891203482,0.0277962891203482,0.117126627269432,0.102373840717196,0.131879413821667,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-08,0,0,0,0.0432440165766217,0.0416288122218966,0.0448592209313468,0.16635577652761,0.139553416987905,0.193158136067315,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-09,0,0,0,0.0691606158782394,0.0629039303972358,0.0754173013592431,0.214329551976455,0.173821651084501,0.254837452868409,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-10,0,0,0,0.103953878160835,0.0903306850453191,0.117577071276351,0.256261582067277,0.200720457545273,0.311802706589282,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-11,0,0,0,0.146031594560043,0.122610610651965,0.169452578468121,0.296897299640933,0.224627323293533,0.369167275988333,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-12,0.0794951710728628,0.0794951710728628,0.0794951710728628,0.188478130307377,0.153464558576412,0.223491702038341,0.341158282483739,0.250656650054583,0.431659914912895,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-13,0.179457725135284,0.179457725135284,0.179457725135284,0.227754334229932,0.179594920998308,0.275913747461556,0.376965611830421,0.274413450281364,0.479517773379478,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-14,0.2880347287912,0.2880347287912,0.2880347287912,0.267332722856715,0.204315025687579,0.33035042002585,0.39036134309664,0.286879577804391,0.493843108388889,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-15,0.39337324864455,0.39337324864455,0.39337324864455,0.310685812716729,0.231118977929824,0.390252647503634,0.383881185228097,0.286231084634873,0.481531285821322,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-16,0.48362035129927,0.48362035129927,0.48362035129927,0.347388296145738,0.255696934784237,0.439079657507239,0.362024327816079,0.272321529359917,0.451727126272242,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-17,0.546923103359298,0.269742338489362,0.824103868229233,0.366028369076325,0.270733625477884,0.461323112674767,0.333565807200107,0.249507757010491,0.417623857389722,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-18,0.571428571428571,0.183456319745313,0.95940082311183,0.368598803432727,0.27526423468149,0.461933372183964,0.301299696905571,0.222272320046232,0.380327073764909,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-19,0.549187622429094,0.0789963049987463,1.01937893985944,0.35709237113918,0.268306076137395,0.445878666140966,0.260592768606328,0.191258572385751,0.329926964826905,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-20,0.487866324555138,0.487866324555138,0.487866324555138,0.338262294829368,0.252632454141209,0.423892135517527,0.208116846000992,0.156834493354199,0.259399198647785,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-21,0.399034546319041,0.399034546319041,0.399034546319041,0.314602469717522,0.231617585715087,0.397587353719956,0.154805584569531,0.124526543363617,0.185084625775444,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-22,0.29426215623314,0.29426215623314,0.29426215623314,0.281716676598696,0.205154123781321,0.35827922941607,0.1125475182605,0.0979802454903067,0.127114791030693,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-23,0.185119022809775,0.185119022809775,0.185119022809775,0.235208696267944,0.173130946416938,0.29728644611895,0.0803884144844301,0.0749203618197047,0.0858564671491554,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-24,0.0831750145612818,0.0831750145612818,0.0831750145612818,0.184482815747274,0.141958173409375,0.227007458085173,0.0565499294180167,0.054692729841417,0.0584071289946164,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-25,0,0,0,0.141534901993137,0.116378715076431,0.166691088909844,0.0397152206509651,0.0390009576124691,0.0404294836894612,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-26,0,0,0,0.105856105702257,0.0937701077488544,0.11794210365566,0.0296107876137087,0.0294089134931279,0.0298126617342894,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-27,0,0,0,0.0769375775713557,0.0715962240080653,0.082278931134646,0.0265514109052836,0.0265249512521202,0.026577870558447,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-28,0,0,0,0.0546232203206553,0.0518072684287432,0.0574391722125675,0.0319537844532657,0.0319537844532657,0.0319537844532657,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-29,0,0,0,0.0397773769875092,0.0386096121509534,0.040945141824065,0.0431055625130758,0.0431055625130758,0.0431055625130758,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-11-30,0,0,0,0.033421858744337,0.0331508491283812,0.0336928683602928,0.0552098375440426,0.0552098375440426,0.0552098375440426,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-12-01,0,0,0,0.0365784767635586,0.0365784767635586,0.0365784767635586,0.0679425882075046,0.0679425882075046,0.0679425882075046,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-12-02,0,0,0,0.0448520412421636,0.0448520412421636,0.0448520412421636,0.0819335308522612,0.0819335308522612,0.0819335308522612,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-12-03,0.033096145258907,0.033096145258907,0.033096145258907,0.0536423175265026,0.0536423175265026,0.0536423175265026,0.0938361459175288,0.0938361459175288,0.0938361459175288,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-12-04,0.0641473015596775,0.0641473015596775,0.0641473015596775,0.0636635495130365,0.0636635495130365,0.0636635495130365,0.0999531359083694,0.0999531359083694,0.0999531359083694,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-12-05,0.0918428658745037,0.0918428658745037,0.0918428658745037,0.0756299810982259,0.0756299810982259,0.0756299810982259,0.101152391529012,0.101152391529012,0.101152391529012,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-12-06,0.114872235175578,0.114872235175578,0.114872235175578,0.0864669287193123,0.0864669287193123,0.0864669287193123,0.0987663422102238,0.0987663422102238,0.0987663422102238,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-12-07,0.131924806435093,0.131924806435093,0.131924806435093,0.0930349031359259,0.0930349031359259,0.0930349031359259,0.0941540220027412,0.0941540220027412,0.0941540220027412,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-12-08,0.141689976625241,0.141689976625241,0.141689976625241,0.0959509397281104,0.0959509397281104,0.0959509397281104,0.0872991742701885,0.0872991742701885,0.0872991742701885,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-12-09,0.142857142718214,0.142857142718214,0.142857142718214,0.0958320738759098,0.0958320738759098,0.0958320738759098,0.07738421502797,0.07738421502797,0.07738421502797,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-12-10,0.134698230734857,0.134698230734857,0.134698230734857,0.0935475806857409,0.0935475806857409,0.0935475806857409,0.0639303864105124,0.0639303864105124,0.0639303864105124,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-12-11,0.118815282890624,0.118815282890624,0.118815282890624,0.0890064913086315,0.0890064913086315,0.0890064913086315,0.0500914773134279,0.0500914773134279,0.0500914773134279,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
2021-12-12,0.0973928704496191,0.0973928704496191,0.0973928704496191,0.0813854751915424,0.0813854751915424,0.0813854751915424,0.0388713590798226,0.0388713590798226,0.0388713590798226,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A","2021/22"
